epoch,global_step,step_in_epoch,split,validation_index,loss,boundary_weight,loss_energy_optimized,loss_energy_consistency,loss_energy_bulk,loss_energy_boundary,loss_energy_boundary_x,loss_energy_boundary_y,learning_rate,optimizer_step_time_mean_ms,optimizer_step_time_p95_ms,optimizer_step_time_max_ms,optimizer_step_count,optimizer_basis_refresh_count,optimizer_peak_memory_mib,learning_rate_first,learning_rate_last,seed,K,hardware,tangent_response_mismatch_pre,tangent_response_mismatch_post,tangent_response_mismatch_ratio,tangent_gradient_rms,tangent_delta_rms,tangent_delta_max_abs,tangent_correction_rel_symmetric_pair,tangent_eta_cap_enabled,tangent_eta_star_mean,tangent_eta_applied_mean,tangent_eta_cap_fraction,tangent_line_search_numerator_mean,tangent_line_search_denominator_mean,tangent_subspace_dimension,tangent_coefficient_0_mean,tangent_coefficient_1_mean,tangent_direction_0_active_fraction,tangent_direction_1_active_fraction,tangent_second_direction_active_fraction,tangent_response_cost_k1_mean,tangent_response_cost_k2_mean,tangent_response_cost_k2_over_k1,tangent_response_orthogonality_max,tangent_coefficient_2_mean,tangent_direction_2_active_fraction,tangent_response_cost_k3_mean,tangent_response_cost_k3_over_k2,tangent_coefficient_3_mean,tangent_direction_3_active_fraction,tangent_response_cost_k4_mean,tangent_response_cost_k4_over_k3,tangent_coefficient_4_mean,tangent_direction_4_active_fraction,tangent_response_cost_k5_mean,tangent_response_cost_k5_over_k4,tangent_coefficient_5_mean,tangent_coefficient_6_mean,tangent_coefficient_7_mean,tangent_coefficient_8_mean,tangent_direction_5_active_fraction,tangent_direction_6_active_fraction,tangent_direction_7_active_fraction,tangent_direction_8_active_fraction,tangent_response_cost_k6_mean,tangent_response_cost_k6_over_k5,tangent_response_cost_k7_mean,tangent_response_cost_k7_over_k6,tangent_response_cost_k8_mean,tangent_response_cost_k8_over_k7,tangent_response_cost_k9_mean,tangent_response_cost_k9_over_k8,tangent_coefficient_9_mean,tangent_direction_9_active_fraction,tangent_response_cost_k10_mean,tangent_response_cost_k10_over_k9
16,384,24,train,,9.977214191854313e-05,0.0,9.977214191854313e-05,0.0001556418740886,9.977214191854313e-05,5.586973217011166e-05,2.213124317656617e-05,3.373848899354549e-05,0.0019785369195833,80.50034660845995,173.2847072184084,224.01545196771625,24.0,8.0,9396.85498046875,0.001984869743566,0.0019785369195833,2,10,nvidia_a40,0.006200585547056,0.0002517284933684,0.0406573590004317,2.4731214910293e-08,0.3401397966102094,5.5089114511236135,0.463175950805764,,,,,,,10.0,0.0124841065284054,0.0202994276195122,1.0,1.0,1.0,1.3485580196073114e-06,4.111643528596154e-07,0.3043658983362474,6.56129550712843e-13,0.0256673213914313,1.0,2.175450155702263e-07,0.52905858158196,0.0311460001692402,1.0,1.1525804664509025e-07,0.5303554691576315,0.0295074198488643,1.0,7.43960778657854e-08,0.6450694743430991,0.0333120070012885,0.0410770227581834,0.0340392039424369,0.0318385657182245,1.0,1.0,1.0,1.0,5.389451502782564e-08,0.7241263418679854,3.68871845028684e-08,0.6843597337246883,2.6087135293204684e-08,0.7068645206117908,2.0847342290526456e-08,0.7988679516939392,0.0371388422340813,1.0,1.774607170441644e-08,0.8511338746854119
17,408,24,val,17.0,6.064185657270354e-05,0.0,6.064185657270354e-05,9.615582978811908e-05,6.064185657270354e-05,3.5513973215415554e-05,1.53420270607693e-05,2.0171946154646256e-05,0.0019707663994947,,,,,,,,,2,10,nvidia_a40,0.0059837479748187,0.0001977699129613,0.0330585870952152,2.3869450629058926e-08,0.2775437723719888,5.70371944821309,0.3413409650182749,,,,,,,10.0,0.0126771000222945,0.0191450494284957,1.0,1.0,1.0,1.1938709961728616e-06,2.733481061881676e-07,0.2289545925506158,5.404431417066399e-13,0.0223087392111758,1.0,1.414465439085242e-07,0.5174479835831498,0.0314972278157528,1.0,8.48364082523009e-08,0.5998690778514834,0.0324230230103196,1.0,5.4206849993428846e-08,0.638958733051973,0.0328688418207573,0.0370754701717781,0.0353814543481337,0.0330814537560976,1.0,1.0,1.0,1.0,3.6260564110029874e-08,0.6689531453251711,2.487661862201053e-08,0.6860516135769522,1.7276454073345226e-08,0.6944877164846125,1.3060212093664374e-08,0.7559524026487248,0.0333292102851652,1.0,1.0914720320819677e-08,0.8357121472275224
17,408,24,train,,7.094137322799064e-05,0.0,7.094137322799064e-05,0.0001111135463127,7.094137322799064e-05,4.017217308475739e-05,1.69774143372907e-05,2.319475874746669e-05,0.0019707663994947,88.82169208178918,203.5084873437881,224.4503349065781,24.0,8.0,9397.5205078125,0.0019782367899719,0.0019707663994947,2,10,nvidia_a40,0.0062599278225953,0.0002158820467791,0.0345274301139856,2.441086874562192e-08,0.3101093797982626,5.361119560665955,0.3808465017682383,,,,,,,10.0,0.0127189195581648,0.019300201556648,1.0,1.0,1.0,1.3190224190954957e-06,3.198018021353096e-07,0.2426979692243618,6.097535226081432e-13,0.0235079769636326,1.0,1.6613843269135245e-07,0.5191712170900354,0.031319858543376,1.0,9.557646593756634e-08,0.5758221991731606,0.031616015841307,1.0,6.07462280149675e-08,0.6355487099281308,0.0327480925862377,0.0383356385687912,0.0355887035093686,0.0321738655447662,1.0,1.0,1.0,1.0,4.2012755795438825e-08,0.691003022261894,2.8915919926856343e-08,0.6881044639888244,2.0122240301154723e-08,0.6954309739555804,1.5514825142165954e-08,0.7699804629088413,0.0347352740446066,1.0,1.3049083566089294e-08,0.8405471258153638
18,432,24,val,18.0,4.672951774503552e-05,0.0,4.672951774503552e-05,7.653111206838601e-05,4.672951774503552e-05,2.980159432335049e-05,1.179184301711803e-05,1.8009751306232457e-05,0.0019618181516877,,,,,,,,,2,10,nvidia_a40,0.0065890803977542,0.0001701497925533,0.0258374243560749,2.7279516368141408e-08,0.2717632680984822,4.223473907639161,0.3384174255600159,,,,,,,10.0,0.0126080952728485,0.0184184170278477,1.0,1.0,1.0,1.1289139606533749e-06,2.283034961167093e-07,0.2022340736684091,5.429080687302473e-13,0.0227518082320259,1.0,1.152200500691308e-07,0.5046990245361397,0.0308970629584253,1.0,6.737871526184219e-08,0.5847847684742233,0.0320646235959978,1.0,4.265121777990826e-08,0.6330025267033594,0.0323865071959004,0.0391651759880139,0.0363212249389259,0.0317272048020899,1.0,1.0,1.0,1.0,2.9325475161656498e-08,0.6875456845490313,1.9898523432510112e-08,0.6784724192817898,1.3167969897539423e-08,0.6617959411867693,9.65954823837515e-09,0.7335885979477297,0.0321515383353351,1.0,8.079606119169934e-09,0.8363891488174144
18,432,24,train,,5.2639502893507296e-05,0.0,5.2639502893507296e-05,8.505438195196054e-05,5.2639502893507296e-05,3.2414879058453245e-05,1.2949240054401352e-05,1.9465639004051896e-05,0.0019618181516877,90.41682941218215,224.17933642864227,224.7300073504448,24.0,8.0,9396.85498046875,0.001970416998707,0.0019618181516877,2,10,nvidia_a40,0.0062566354575655,0.000185041919773,0.0297785551971746,2.487852628909228e-08,0.280527426186237,4.990482293243789,0.3461692501116052,,,,,,,10.0,0.0126477662110133,0.0189281761770725,1.0,1.0,1.0,1.1782652741355638e-06,2.482165483469964e-07,0.2109040420007147,5.768171365743269e-13,0.0225383819440542,1.0,1.2764196837308274e-07,0.5142119507437631,0.0311650997677852,1.0,7.534255414782989e-08,0.5903534414850701,0.0324880957574441,1.0,4.787275572521725e-08,0.6352096241407037,0.0327186421151211,0.0378587712426594,0.0361125700979048,0.0321992926712479,1.0,1.0,1.0,1.0,3.274290465991024e-08,0.6842291515226838,2.232947190105891e-08,0.6819485868019548,1.5177143795299206e-08,0.6791537468856803,1.1412825443868392e-08,0.751468009601688,0.0330698875167203,1.0,9.577426268723728e-09,0.8391228841437425
19,456,24,val,19.0,3.397541130245618e-05,0.0,3.397541130245618e-05,5.667901150896909e-05,3.397541130245618e-05,2.2703600206512905e-05,8.402770720535605e-06,1.4300829485977305e-05,0.0019517030883244,,,,,,,,,2,10,nvidia_a40,0.0057473664890898,0.0001433951257127,0.0249528472680365,2.3479726793527515e-08,0.2343730369363317,5.5019130871326665,0.2913114041430093,,,,,,,10.0,0.0128503344248572,0.0181089345835006,1.0,1.0,1.0,9.423248590283944e-07,1.884102361138495e-07,0.1999291054244001,5.533175536617669e-13,0.0214667348947742,1.0,8.894519483482026e-08,0.4723356226791859,0.0298029263883125,1.0,4.8888989914868377e-08,0.5496483830987411,0.0309682134448862,1.0,3.0858051006789535e-08,0.6312061692338148,0.0321940514754381,0.0398649222341214,0.0372982282087532,0.032297879038708,1.0,1.0,1.0,1.0,2.1580231308079786e-08,0.6993388285424481,1.4850378197669492e-08,0.6881468704813298,9.737763540027429e-09,0.6557192070646969,6.923059036065945e-09,0.7109531024976234,0.0307209009579191,1.0,5.738291129959744e-09,0.8288178200911294
19,456,24,train,,3.870813018179223e-05,0.0,3.870813018179223e-05,6.400548524813712e-05,3.870813018179223e-05,2.5297355066344892e-05,9.735024085564932e-06,1.5562330980779965e-05,0.0019517030883244,81.87736539791028,173.36237393319598,224.2780923843384,24.0,8.0,9397.5205078125,0.0019614199058091,0.0019517030883244,2,10,nvidia_a40,0.006002559662301,0.0001558186374475,0.0259731494298089,2.4471811927228298e-08,0.2561126797921896,4.847980980625893,0.3208398520775254,,,,,,,10.0,0.0124468928980453,0.0187147312034127,1.0,1.0,1.0,1.0217421078784016e-06,2.1173545589292897e-07,0.2074226100668828,5.748156698938152e-13,0.0226323969890334,1.0,1.0419180007930305e-07,0.4917227432262113,0.0307015622236997,1.0,5.8222969784711e-08,0.5583848786543252,0.0309126248347014,1.0,3.676129605910856e-08,0.6313534882205117,0.0326537223838906,0.0393535414755011,0.0365744085725297,0.0317856113681284,1.0,1.0,1.0,1.0,2.547044558063069e-08,0.6932362101394512,1.712885932904743e-08,0.6730233248955855,1.1183525211966685e-08,0.652781657725154,8.140407501525041e-09,0.7273109185184914,0.0316514303853953,1.0,6.7910378750523484e-09,0.8340254243635119
20,480,24,val,20.0,3.698180486291283e-05,0.0,3.698180486291283e-05,5.998895229047379e-05,3.698180486291283e-05,2.300714742756096e-05,8.336313120929289e-06,1.4670834306631676e-05,0.001940433544469,,,,,,,,,2,10,nvidia_a40,0.0072196085529888,0.0001577290238912,0.0218857759423548,2.9640479542473162e-08,0.2698951751829428,6.683917232990295,0.3482827352737057,,,,,,,10.0,0.0118265319696373,0.0194490858743483,1.0,1.0,1.0,1.3552182211125026e-06,2.787935424234556e-07,0.2062193432851993,5.808967988048589e-13,0.0218207518602815,1.0,1.2248238554501842e-07,0.4393680415135156,0.029466572300533,1.0,6.07448025363415e-08,0.4959239665605497,0.0294618760975163,1.0,3.6905161483253056e-08,0.6075340740652223,0.0319644801478787,0.0393422402004618,0.0383464907375788,0.032833692715922,1.0,1.0,1.0,1.0,2.585999261758929e-08,0.7007804996669829,1.8085386250772217e-08,0.6993990443976059,1.1997593867874273e-08,0.6633648497098182,8.50999006193756e-09,0.709258297344497,0.0315188461555911,1.0,6.942848485627731e-09,0.8158682188570007
20,480,24,train,,3.389718662966095e-05,0.0,3.389718662966095e-05,5.686017120453889e-05,3.389718662966095e-05,2.296298457487796e-05,8.042510986664196e-06,1.4920473588213768e-05,0.001940433544469,90.51358016828696,223.24139736592767,224.81262683868408,24.0,8.0,9396.85498046875,0.0019512564830057,0.001940433544469,2,10,nvidia_a40,0.0060820512907197,0.0001478483774966,0.0244675385576833,2.4657949013530533e-08,0.2426256220187256,5.897064565814087,0.3158288207086728,,,,,,,10.0,0.0123527363057362,0.0187191273620341,1.0,1.0,1.0,1.0988960159967522e-06,2.2915512453970837e-07,0.2074342170064764,5.703934455266868e-13,0.022686551189906,1.0,1.0579434639272921e-07,0.4622220033092248,0.0297833336220662,1.0,5.3252356940377567e-08,0.5079603087436835,0.0290909767705635,1.0,3.309079075064722e-08,0.6235383527990265,0.0325001322749458,0.0404025971603357,0.0376251025289844,0.032225115104946,1.0,1.0,1.0,1.0,2.3440454664006885e-08,0.7088722626299361,1.612187814138632e-08,0.6884205894850677,1.050024489392361e-08,0.6521287437269314,7.476402994553358e-09,0.71243952431933,0.0311134739666786,1.0,6.148421206912124e-09,0.8236217101080386
21,504,24,val,21.0,2.6527010624189142e-05,0.0,2.6527010624189142e-05,4.4710719693969226e-05,2.6527010624189142e-05,1.8183709069780093e-05,6.117019726976571e-06,1.2066689342803518e-05,0.0019280232630454,,,,,,,,,2,10,nvidia_a40,0.0065733966820025,0.0001281572122654,0.0195034648835381,2.9416038556186532e-08,0.2136769958829399,5.74141303891474,0.2699393964056221,,,,,,,10.0,0.011418823000105,0.0189923484951313,1.0,1.0,1.0,9.054239663052572e-07,1.8291637938928225e-07,0.2025677472959614,5.465926030000677e-13,0.0203178366427619,1.0,7.793673528037768e-08,0.4260137044725067,0.0305006490648206,1.0,4.2493166532288695e-08,0.5452522879764122,0.0303402222870909,1.0,2.6410517192267253e-08,0.6215318771163018,0.0328336123855386,0.0396892159157581,0.0379892370612505,0.0326131696150418,1.0,1.0,1.0,1.0,1.8478755934199805e-08,0.6997286457284608,1.2634621711569784e-08,0.6837996248353353,8.132966793742385e-09,0.6436774613334157,5.640657317385202e-09,0.6935779127145307,0.0308533212350491,1.0,4.583334819388767e-09,0.8126212222664299
21,504,24,train,,3.0177068600711296e-05,0.0,3.0177068600711296e-05,5.0357248029809154e-05,3.0177068600711296e-05,2.0180179429097875e-05,6.7733270357083854e-06,1.3406852393389486e-05,0.0019280232630454,91.88343429317077,224.64016713202,225.78877955675125,24.0,8.0,9397.5205078125,0.0019399391243341,0.0019280232630454,2,10,nvidia_a40,0.0065286825302026,0.0001412601397575,0.0216432987627167,2.7947656302605385e-08,0.2356614605111879,6.322357184589254,0.30644160925789,,,,,,,10.0,0.0120550259478139,0.0189432962371298,1.0,1.0,1.0,1.0345650749775683e-06,2.2460708074329266e-07,0.2175049829089783,5.768670848053811e-13,0.0214837566699121,1.0,9.941527358146797e-08,0.4425266209291595,0.029815243248502,1.0,5.0734444479044174e-08,0.513003370844342,0.0291865537908985,1.0,3.127191024418058e-08,0.6167184314994795,0.0325972519333883,0.039669712662413,0.0383087356591476,0.0325541408836415,1.0,1.0,1.0,1.0,2.2059508319405023e-08,0.7051624074869489,1.5199234849523503e-08,0.6886549773407281,9.820439364825512e-09,0.6457852678605486,6.8687055278991756e-09,0.6993799805134082,0.0310241978543891,1.0,5.588275716713341e-09,0.8135543331542193
22,528,24,val,22.0,2.0507390016689543e-05,0.0,2.0507390016689543e-05,3.4687531846094944e-05,2.0507390016689543e-05,1.4180141829405392e-05,4.826811069240152e-06,9.353330760165242e-06,0.0019144873780781,,,,,,,,,2,10,nvidia_a40,0.0063513724483658,0.0001118620167079,0.0176136469277125,2.8556575566671403e-08,0.2125710558982211,7.433995277931899,0.2642949987433597,,,,,,,10.0,0.0116928837560494,0.0183276531563783,1.0,1.0,1.0,8.756594824321852e-07,1.6177299550356856e-07,0.1856539534649253,5.85968232139357e-13,0.0197829053060746,1.0,6.256632164423344e-08,0.3865564272000717,0.0286780277682008,1.0,3.2990567700045743e-08,0.5272496445439725,0.0309035322645631,1.0,1.9903017611574198e-08,0.6032536515005461,0.0319230758265173,0.0390549625411663,0.0397896825786697,0.0330442738268066,1.0,1.0,1.0,1.0,1.38718450496012e-08,0.6970292285016291,9.677321973047802e-09,0.6977256704841566,6.251204320039915e-09,0.6462573442890128,4.289609915657486e-09,0.6863968094987378,0.0300833315226941,1.0,3.4923337398197542e-09,0.8142035736911316
22,528,24,train,,2.2913856226108676e-05,0.0,2.2913856226108676e-05,3.81357922428049e-05,2.2913856226108676e-05,1.5221936016696216e-05,5.279650716583636e-06,9.94228530011258e-06,0.0019144873780781,82.14773517102003,168.69933567941172,224.1394817829132,24.0,8.0,9396.85498046875,0.0019274816310272,0.0019144873780781,2,10,nvidia_a40,0.0063412850270538,0.0001191424982472,0.0188204475417413,2.8074622739949924e-08,0.2164201720617963,6.971518764216241,0.2747006804250602,,,,,,,10.0,0.0119720329423005,0.0184975207869963,1.0,1.0,1.0,9.011407293313722e-07,1.7085566925099817e-07,0.1897510787804276,5.690745145870519e-13,0.0200380557708093,1.0,7.031324901098128e-08,0.411591228671897,0.0295188331203804,1.0,3.67642424926549e-08,0.52234420922054,0.0298094982527349,1.0,2.2524702797075208e-08,0.612310281311904,0.0322090928256574,0.0392769551427033,0.0393057536623139,0.0328091816175133,1.0,1.0,1.0,1.0,1.5836927955907874e-08,0.7035682011861008,1.1048262473181822e-08,0.6982197436086719,7.1316498053106185e-09,0.6455529744440786,4.899435736734613e-09,0.6866631917276033,0.0303819760520207,1.0,3.970355700023234e-09,0.8103422455253422
23,552,24,val,23.0,1.6106463988420555e-05,0.0,1.6106463988420555e-05,2.7314977424713743e-05,1.6106463988420555e-05,1.1208513436293192e-05,3.570824721973958e-06,7.637688714319234e-06,0.0018998423962369,,,,,,,,,2,10,nvidia_a40,0.0057628990070666,9.828632441846208e-05,0.0170538192188147,2.59755210154058e-08,0.1918354947579793,7.256158800436447,0.2344393034809241,,,,,,,10.0,0.0117378217319945,0.0183505482370887,1.0,1.0,1.0,7.191814281706367e-07,1.330581031849293e-07,0.185590062712405,5.439870765856815e-13,0.0199234907574238,1.0,4.982247800163712e-08,0.3743662415048449,0.028287751836078,1.0,2.590818130506689e-08,0.5197863518277529,0.0309830144607517,1.0,1.5790510457876284e-08,0.609258681017306,0.0322482114630833,0.0396312609737535,0.0404242250602539,0.0323922494718834,1.0,1.0,1.0,1.0,1.0904396557168638e-08,0.6906564489820709,7.583356178276245e-09,0.6955201292787664,4.839664444155703e-09,0.6384941520659326,3.294413014867096e-09,0.6809391567042734,0.0294173830228231,1.0,2.696484384972604e-09,0.8186344060590585
23,552,24,train,,1.766305385504322e-05,0.0,1.766305385504322e-05,2.971899091316497e-05,1.766305385504322e-05,1.2055937058121751e-05,4.043255886366096e-06,8.012681171755654e-06,0.0018998423962369,85.13040468096733,217.56341047585,224.95868802070615,24.0,8.0,9397.5205078125,0.0019138991946831,0.0018998423962369,2,10,nvidia_a40,0.0059583061590019,0.0001035200571504,0.01737961409084,2.682526580579959e-08,0.2031239423076462,7.594124304913944,0.2533483805457629,,,,,,,10.0,0.0118967719310237,0.0184240447009426,1.0,1.0,1.0,7.544560787049055e-07,1.4507274116752954e-07,0.1924253943268086,5.616272892025153e-13,0.0198169703676495,1.0,5.5640551985568674e-08,0.3831496146512261,0.0289118636595316,1.0,2.7439975132554593e-08,0.4924941940641191,0.0295600703005947,1.0,1.6447237985694234e-08,0.5989738648996835,0.0316351020003854,0.0397529848231271,0.0411077721435407,0.032713099475848,1.0,1.0,1.0,1.0,1.1667189626861548e-08,0.7097077122987325,8.287107242532958e-09,0.7110643348149016,5.361315850141297e-09,0.6472653212956595,3.665390526722707e-09,0.6835613350613253,0.0296156908791685,1.0,2.997018604904637e-09,0.8176920225394354
24,576,24,val,24.0,1.3347411623721673e-05,0.0,1.3347411623721673e-05,2.2659748266031497e-05,1.3347411623721673e-05,9.312336642309825e-06,2.915407118231942e-06,6.39692952407788e-06,0.0018841061767069,,,,,,,,,2,10,nvidia_a40,0.005353864348049,8.858203972168589e-05,0.0165445953941735,2.41223822307602e-08,0.1804797125985575,6.605911079817419,0.2167850491844978,,,,,,,10.0,0.0116636566555361,0.0186747407510013,1.0,1.0,1.0,6.287971664270426e-07,1.134767754317846e-07,0.1807472489506132,5.604729897863768e-13,0.0199777692741108,1.0,4.3340438853227395e-08,0.3820025216266126,0.028082224095927,1.0,2.30070267372219e-08,0.5305972169213786,0.0313892119296957,1.0,1.4371814039213556e-08,0.6243713780577148,0.0330421611806822,0.0405622859762312,0.0402256546155924,0.0313936095795115,1.0,1.0,1.0,1.0,9.865019657316768e-09,0.6866679456199611,6.613379051570641e-09,0.6706347859473754,4.025918928124431e-09,0.6089482404976502,2.668261221250109e-09,0.662791312797464,0.028555419729197,1.0,2.1901140293251955e-09,0.8208521931734007
24,576,24,train,,1.4211673563978691e-05,0.0,1.4211673563978691e-05,2.4103951971468105e-05,1.4211673563978691e-05,9.892278407489416e-06,3.297095151557068e-06,6.595183255932348e-06,0.0018841061767069,85.64654427270095,217.67066568136207,224.98933970928192,24.0,8.0,9396.85498046875,0.0018992083787399,0.0018841061767069,2,10,nvidia_a40,0.0052582301849494,9.215827408328591e-05,0.0175463116768656,2.352627953312716e-08,0.1811235528295728,6.638630685640024,0.2235647538613181,,,,,,,10.0,0.0118561549933912,0.0186338693099203,1.0,1.0,1.0,6.129980819675308e-07,1.1664017020273164e-07,0.1903535503995206,5.552983667714884e-13,0.0197805874236887,1.0,4.534716845915395e-08,0.389110487777195,0.0290496555669355,1.0,2.2439656606709183e-08,0.4954287152385602,0.0297745413769716,1.0,1.3755962381639516e-08,0.6134317798187404,0.0320148784246704,0.0411224572690375,0.0411345948114096,0.0317494875534799,1.0,1.0,1.0,1.0,9.759934574150498e-09,0.7095935195874089,6.811049056308258e-09,0.697744739163798,4.266156949962531e-09,0.6261263837733133,2.876678713490854e-09,0.6741260952120649,0.0288102286547268,1.0,2.3726565302662273e-09,0.8248618569531576
25,600,24,val,25.0,1.154057574892858e-05,0.0,1.154057574892858e-05,1.9780262356261157e-05,1.154057574892858e-05,8.239686607332573e-06,2.535317158965088e-06,5.704369448367486e-06,0.0018672979094103,,,,,,,,,2,10,nvidia_a40,0.0047115733143321,8.35597377755438e-05,0.0177341479546627,2.0938939312940174e-08,0.1608351246630595,5.307997075417303,0.1934846352019709,,,,,,,10.0,0.0117669960759036,0.0190124688224034,1.0,1.0,1.0,4.98937064318092e-07,8.818998370664024e-08,0.1768088230954494,5.326338918146896e-13,0.0196317128856974,1.0,3.631185600326532e-08,0.4117946596548529,0.0291855614211645,1.0,1.996934266998812e-08,0.5497457922246042,0.0317236329103267,1.0,1.2859707147113273e-08,0.6438572025183188,0.0330978335728471,0.0422352765079528,0.0395020288318031,0.0305058234531726,1.0,1.0,1.0,1.0,8.86367232955768e-09,0.6894276962193224,5.845158233033853e-09,0.6595622539851409,3.5002907065083062e-09,0.5989495512204536,2.3433118762697773e-09,0.6694288323026755,0.0286125636313129,1.0,1.948795186182379e-09,0.8316357885696503
25,600,24,train,,1.1974809147417632e-05,0.0,1.1974809147417632e-05,2.029270840450188e-05,1.1974809147417632e-05,8.31789925708424e-06,2.7887414653499e-06,5.5291577917343405e-06,0.0018672979094103,87.82156494756539,223.87281581759453,224.28619116544724,24.0,8.0,9397.5205078125,0.0018834270982763,0.0018672979094103,2,10,nvidia_a40,0.0048098394928641,8.448083851342916e-05,0.0176247086778427,2.1531008376591208e-08,0.1677675392719448,5.9497380174415495,0.2052175881379865,,,,,,,10.0,0.0119446316515343,0.0187366205915408,1.0,1.0,1.0,5.16352275923167e-07,9.669225584795661e-08,0.1868729396332241,5.645059317326479e-13,0.0195448231479671,1.0,3.849579469251508e-08,0.3988907766781573,0.0293758490012497,1.0,1.953343823886861e-08,0.5088421792700344,0.0301981344607923,1.0,1.2217110312774011e-08,0.6262247687334582,0.0323304232034695,0.0417739490466441,0.0412220291929232,0.0311086311762139,1.0,1.0,1.0,1.0,8.660129506422772e-09,0.7089173351734781,5.9406632359071314e-09,0.6861944951176621,3.622232373136777e-09,0.6102610158504697,2.409349705834149e-09,0.6656056827280006,0.0282342336834918,1.0,1.9941868029198623e-09,0.8278827851387548
26,624,24,val,26.0,1.0189117668956529e-05,0.0,1.0189117668956529e-05,1.751285937506362e-05,1.0189117668956529e-05,7.323741706107095e-06,2.399077635962976e-06,4.924664070144119e-06,0.0018494380916042,,,,,,,,,2,10,nvidia_a40,0.0045488709031159,7.831346707444055e-05,0.0172157072544512,2.0105289604131814e-08,0.152027793499626,4.7966532309666965,0.1846505235781221,,,,,,,10.0,0.0115211417642581,0.0194604089424559,1.0,1.0,1.0,4.523106377164824e-07,7.861511155691005e-08,0.1738284897047659,5.295199183108292e-13,0.0197486449570769,1.0,3.3422205449225004e-08,0.4251739094931485,0.0295203167161741,1.0,1.799874726354643e-08,0.5384801940889643,0.0315566415083892,1.0,1.142039781169458e-08,0.6344109031779795,0.0326080074378246,0.0427470288639608,0.0395947955754937,0.0300838675309032,1.0,1.0,1.0,1.0,7.935156110367395e-09,0.6949725932766148,5.2341192282699114e-09,0.6597105151206645,3.0785941576612264e-09,0.5882439184860154,2.0545141056769164e-09,0.667346252477976,0.028324666093239,1.0,1.711704022701696e-09,0.8331241528346517
